state,year,code,plan,eg_adj_avg,eg_avg_percentrank,bias_avg,bias_avg_percentrank,mmd_avg,mmd_avg_percentrank,wasted_dem_plan,wasted_rep_plan,votes_dem_plan,votes_twop_plan,seats_plan,seats_dem_plan,seats_r_plan
stateabrev,cycle,code:2020,plan:2020,avg eg_adj:2020,percentrank eg_adj:2020,avg bias:2020,percentrank bias:2020,avg mmd:2020,percentrank mmd:2020,sum wasted_dem:2020,sum wasted_rep:2020,sum votes_dem:2020,sum votes_twop:2020,sum seats:2020,sum seats_dem:2020,sum seats_r:2020
SC,2004,SC2004,SC4,-0.027,0.360,-0.082,0.818,-0.085,0.995,1573915,1341638,2730572,5831105,495,202,293
SC,2006,SC2006,SC4,-0.027,0.360,-0.082,0.818,-0.085,0.995,1573915,1341638,2730572,5831105,495,202,293
SC,2008,SC2008,SC4,-0.027,0.360,-0.082,0.818,-0.085,0.995,1573915,1341638,2730572,5831105,495,202,293
SC,2010,SC2010,SC4,-0.027,0.360,-0.082,0.818,-0.085,0.995,1573915,1341638,2730572,5831105,495,202,293
SC,2012,SC2012,SC5,-0.042,0.488,-0.119,0.951,-0.083,0.990,1963112,1557331,3191143,7040886,495,180,315
SC,2014,SC2014,SC5,-0.042,0.488,-0.119,0.951,-0.083,0.990,1963112,1557331,3191143,7040886,495,180,315
SC,2016,SC2016,SC5,-0.042,0.488,-0.119,0.951,-0.083,0.990,1963112,1557331,3191143,7040886,495,180,315
SC,2018,SC2018,SC5,-0.042,0.488,-0.119,0.951,-0.083,0.990,1963112,1557331,3191143,7040886,495,180,315
TN,1972,TN1972,TN1,0.016,0.232,0.046,0.527,0.043,0.828,1486042,1475856,3232014,5923795,490,298,192
TN,1974,TN1974,TN1,0.016,0.232,0.046,0.527,0.043,0.828,1486042,1475856,3232014,5923795,490,298,192
TN,1976,TN1976,TN1,0.016,0.232,0.046,0.527,0.043,0.828,1486042,1475856,3232014,5923795,490,298,192
TN,1978,TN1978,TN1,0.016,0.232,0.046,0.527,0.043,0.828,1486042,1475856,3232014,5923795,490,298,192
TN,1980,TN1980,TN1,0.016,0.232,0.046,0.527,0.043,0.828,1486042,1475856,3232014,5923795,490,298,192
TN,1984,TN1984,TN2,0.035,0.414,0.060,0.640,0.046,0.847,1255802,1312996,2750363,5137594,396,239,157
TN,1986,TN1986,TN2,0.035,0.414,0.060,0.640,0.046,0.847,1255802,1312996,2750363,5137594,396,239,157
TN,1988,TN1988,TN2,0.035,0.414,0.060,0.640,0.046,0.847,1255802,1312996,2750363,5137594,396,239,157
TN,1990,TN1990,TN2,0.035,0.414,0.060,0.640,0.046,0.847,1255802,1312996,2750363,5137594,396,239,157
TN,1994,TN1994,TN3,0.069,0.714,0.062,0.655,0.042,0.793,1445481,1724359,3270699,6339679,396,237,159
TN,1996,TN1996,TN3,0.069,0.714,0.062,0.655,0.042,0.793,1445481,1724359,3270699,6339679,396,237,159
TN,1998,TN1998,TN3,0.069,0.714,0.062,0.655,0.042,0.793,1445481,1724359,3270699,6339679,396,237,159
TN,2000,TN2000,TN3,0.069,0.714,0.062,0.655,0.042,0.793,1445481,1724359,3270699,6339679,396,237,159
TN,2002,TN2002,TN4,0.031,0.379,-0.006,0.089,0.004,0.118,2395838,2306480,4530723,9404636,494,243,251
TN,2004,TN2004,TN4,0.031,0.379,-0.006,0.089,0.004,0.118,2395838,2306480,4530723,9404636,494,243,251
TN,2006,TN2006,TN4,0.031,0.379,-0.006,0.089,0.004,0.118,2395838,2306480,4530723,9404636,494,243,251
TN,2008,TN2008,TN4,0.031,0.379,-0.006,0.089,0.004,0.118,2395838,2306480,4530723,9404636,494,243,251
TN,2010,TN2010,TN4,0.031,0.379,-0.006,0.089,0.004,0.118,2395838,2306480,4530723,9404636,494,243,251
TN,2012,TN2012,TN5,-0.016,0.241,-0.171,1.000,-0.088,1.000,2282774,1956135,3326841,8477819,395,105,290
TN,2014,TN2014,TN5,-0.016,0.241,-0.171,1.000,-0.088,1.000,2282774,1956135,3326841,8477819,395,105,290
TN,2016,TN2016,TN5,-0.016,0.241,-0.171,1.000,-0.088,1.000,2282774,1956135,3326841,8477819,395,105,290
TN,2018,TN2018,TN5,-0.016,0.241,-0.171,1.000,-0.088,1.000,2282774,1956135,3326841,8477819,395,105,290
TX,1982,TX1982,TX2,0.099,0.887,0.072,0.714,0.037,0.739,4567522,5931304,11043515,20997651,750,492,258
TX,1984,TX1984,TX2,0.099,0.887,0.072,0.714,0.037,0.739,4567522,5931304,11043515,20997651,750,492,258
TX,1986,TX1986,TX2,0.099,0.887,0.072,0.714,0.037,0.739,4567522,5931304,11043515,20997651,750,492,258
TX,1988,TX1988,TX2,0.099,0.887,0.072,0.714,0.037,0.739,4567522,5931304,11043515,20997651,750,492,258
TX,1990,TX1990,TX2,0.099,0.887,0.072,0.714,0.037,0.739,4567522,5931304,11043515,20997651,750,492,258
TX,1992,TX1992,TX3,0.070,0.734,0.039,0.419,0.032,0.611,6110369,6739031,12732135,25698800,750,419,331
TX,1994,TX1994,TX3,0.070,0.734,0.039,0.419,0.032,0.611,6110369,6739031,12732135,25698800,750,419,331
TX,1996,TX1996,TX3,0.070,0.734,0.039,0.419,0.032,0.611,6110369,6739031,12732135,25698800,750,419,331
TX,1998,TX1998,TX3,0.070,0.734,0.039,0.419,0.032,0.611,6110369,6739031,12732135,25698800,750,419,331
TX,2000,TX2000,TX3,0.070,0.734,0.039,0.419,0.032,0.611,6110369,6739031,12732135,25698800,750,419,331
TX,2002,TX2002,TX4,0.005,0.089,-0.053,0.586,-0.041,0.788,7896063,6733127,13512731,29258381,750,319,431
TX,2004,TX2004,TX4,0.005,0.089,-0.053,0.586,-0.041,0.788,7896063,6733127,13512731,29258381,750,319,431
TX,2006,TX2006,TX4,0.005,0.089,-0.053,0.586,-0.041,0.788,7896063,6733127,13512731,29258381,750,319,431
TX,2008,TX2008,TX4,0.005,0.089,-0.053,0.586,-0.041,0.788,7896063,6733127,13512731,29258381,750,319,431
TX,2010,TX2010,TX4,0.005,0.089,-0.053,0.586,-0.041,0.788,7896063,6733127,13512731,29258381,750,319,431
TX,2012,TX2012,TX5,-0.034,0.404,-0.098,0.882,-0.062,0.961,2403995,1700645,3698167,8209279,150,55,95
TX,2014,TX2014,TX5.1,-0.007,0.103,-0.079,0.793,-0.050,0.882,6389397,5253458,10521193,23285710,450,174,276
TX,2016,TX2016,TX5.1,-0.007,0.103,-0.079,0.793,-0.050,0.882,6389397,5253458,10521193,23285710,450,174,276
TX,2018,TX2018,TX5.1,-0.007,0.103,-0.079,0.793,-0.050,0.882,6389397,5253458,10521193,23285710,450,174,276
UT,1972,UT1972,UT1,-0.019,0.281,-0.019,0.256,-0.006,0.148,634935,516378,1041231,2302627,374,147,227
UT,1974,UT1974,UT1,-0.019,0.281,-0.019,0.256,-0.006,0.148,634935,516378,1041231,2302627,374,147,227
UT,1976,UT1976,UT1,-0.019,0.281,-0.019,0.256,-0.006,0.148,634935,516378,1041231,2302627,374,147,227
UT,1978,UT1978,UT1,-0.019,0.281,-0.019,0.256,-0.006,0.148,634935,516378,1041231,2302627,374,147,227
UT,1980,UT1980,UT1,-0.019,0.281,-0.019,0.256,-0.006,0.148,634935,516378,1041231,2302627,374,147,227
UT,1982,UT1982,UT2,-0.058,0.616,-0.038,0.414,-0.014,0.315,760548,539385,1123138,2599866,375,117,258
UT,1984,UT1984,UT2,-0.058,0.616,-0.038,0.414,-0.014,0.315,760548,539385,1123138,2599866,375,117,258
UT,1986,UT1986,UT2,-0.058,0.616,-0.038,0.414,-0.014,0.315,760548,539385,1123138,2599866,375,117,258
UT,1988,UT1988,UT2,-0.058,0.616,-0.038,0.414,-0.014,0.315,760548,539385,1123138,2599866,375,117,258
UT,1990,UT1990,UT2,-0.058,0.616,-0.038,0.414,-0.014,0.315,760548,539385,1123138,2599866,375,117,258
UT,1992,UT1992,UT3,-0.014,0.212,-0.025,0.330,-0.001,0.039,833585,715648,1255369,3098465,375,110,265
UT,1994,UT1994,UT3,-0.014,0.212,-0.025,0.330,-0.001,0.039,833585,715648,1255369,3098465,375,110,265
UT,1996,UT1996,UT3,-0.014,0.212,-0.025,0.330,-0.001,0.039,833585,715648,1255369,3098465,375,110,265
UT,1998,UT1998,UT3,-0.014,0.212,-0.025,0.330,-0.001,0.039,833585,715648,1255369,3098465,375,110,265
UT,2000,UT2000,UT3,-0.014,0.212,-0.025,0.330,-0.001,0.039,833585,715648,1255369,3098465,375,110,265
UT,2002,UT2002,UT4,0.019,0.286,-0.077,0.783,-0.037,0.729,938992,932937,1385226,3743858,375,100,275
UT,2004,UT2004,UT4,0.019,0.286,-0.077,0.783,-0.037,0.729,938992,932937,1385226,3743858,375,100,275
UT,2006,UT2006,UT4,0.019,0.286,-0.077,0.783,-0.037,0.729,938992,932937,1385226,3743858,375,100,275
UT,2008,UT2008,UT4,0.019,0.286,-0.077,0.783,-0.037,0.729,938992,932937,1385226,3743858,375,100,275
UT,2010,UT2010,UT4,0.019,0.286,-0.077,0.783,-0.037,0.729,938992,932937,1385226,3743858,375,100,275
UT,2012,UT2012,UT5,-0.023,0.325,-0.093,0.857,-0.048,0.867,944221,864774,1278185,3617989,300,54,246
UT,2014,UT2014,UT5,-0.023,0.325,-0.093,0.857,-0.048,0.867,944221,864774,1278185,3617989,300,54,246
UT,2016,UT2016,UT5,-0.023,0.325,-0.093,0.857,-0.048,0.867,944221,864774,1278185,3617989,300,54,246
UT,2018,UT2018,UT5,-0.023,0.325,-0.093,0.857,-0.048,0.867,944221,864774,1278185,3617989,300,54,246
VA,1973,VA1973,VA1,0.119,0.956,0.016,0.202,0.007,0.172,2723465,4372936,8049375,14192802,475,359,116
VA,1975,VA1975,VA1,0.119,0.956,0.016,0.202,0.007,0.172,2723465,4372936,8049375,14192802,475,359,116
VA,1977,VA1977,VA1,0.119,0.956,0.016,0.202,0.007,0.172,2723465,4372936,8049375,14192802,475,359,116
VA,1979,VA1979,VA1,0.119,0.956,0.016,0.202,0.007,0.172,2723465,4372936,8049375,14192802,475,359,116
VA,1981,VA1981,VA1,0.119,0.956,0.016,0.202,0.007,0.172,2723465,4372936,8049375,14192802,475,359,116
VA,1983,VA1983,VA2,0.083,0.808,-0.096,0.867,0.039,0.764,1227644,1669620,3067038,5794527,394,253,141
VA,1985,VA1985,VA2,0.083,0.808,-0.096,0.867,0.039,0.764,1227644,1669620,3067038,5794527,394,253,141
VA,1987,VA1987,VA2,0.083,0.808,-0.096,0.867,0.039,0.764,1227644,1669620,3067038,5794527,394,253,141
VA,1989,VA1989,VA2,0.083,0.808,-0.096,0.867,0.039,0.764,1227644,1669620,3067038,5794527,394,253,141
VA,1991,VA1991,VA3,0.039,0.463,0.019,0.261,0.023,0.448,1760662,2036895,3738512,7595114,495,260,235
VA,1993,VA1993,VA3,0.039,0.463,0.019,0.261,0.023,0.448,1760662,2036895,3738512,7595114,495,260,235
VA,1995,VA1995,VA3,0.039,0.463,0.019,0.261,0.023,0.448,1760662,2036895,3738512,7595114,495,260,235
VA,1997,VA1997,VA3,0.039,0.463,0.019,0.261,0.023,0.448,1760662,2036895,3738512,7595114,495,260,235
VA,1999,VA1999,VA3,0.039,0.463,0.019,0.261,0.023,0.448,1760662,2036895,3738512,7595114,495,260,235
VA,2001,VA2001,VA4,-0.046,0.532,-0.075,0.749,-0.044,0.842,2365138,1840272,3949215,8410822,489,193,296
VA,2003,VA2003,VA4,-0.046,0.532,-0.075,0.749,-0.044,0.842,2365138,1840272,3949215,8410822,489,193,296
VA,2005,VA2005,VA4,-0.046,0.532,-0.075,0.749,-0.044,0.842,2365138,1840272,3949215,8410822,489,193,296
VA,2007,VA2007,VA4,-0.046,0.532,-0.075,0.749,-0.044,0.842,2365138,1840272,3949215,8410822,489,193,296
VA,2009,VA2009,VA4,-0.046,0.532,-0.075,0.749,-0.044,0.842,2365138,1840272,3949215,8410822,489,193,296
VA,2011,VA2011,VA5,-0.078,0.788,-0.105,0.901,-0.054,0.921,2628592,1669163,4107065,8595509,399,148,251
VA,2013,VA2013,VA5,-0.078,0.788,-0.105,0.901,-0.054,0.921,2628592,1669163,4107065,8595509,399,148,251
VA,2015,VA2015,VA5,-0.078,0.788,-0.105,0.901,-0.054,0.921,2628592,1669163,4107065,8595509,399,148,251
VA,2017,VA2017,VA5,-0.078,0.788,-0.105,0.901,-0.054,0.921,2628592,1669163,4107065,8595509,399,148,251
WA,1972,WA1972,WA1,0.019,0.271,-0.011,0.167,-0.007,0.163,3086849,3158951,6412752,12491600,490,270,220
WA,1974,WA1974,WA1,0.019,0.271,-0.011,0.167,-0.007,0.163,3086849,3158951,6412752,12491600,490,270,220
WA,1976,WA1976,WA1,0.019,0.271,-0.011,0.167,-0.007,0.163,3086849,3158951,6412752,12491600,490,270,220
WA,1978,WA1978,WA1,0.019,0.271,-0.011,0.167,-0.007,0.163,3086849,3158951,6412752,12491600,490,270,220
WA,1980,WA1980,WA1,0.019,0.271,-0.011,0.167,-0.007,0.163,3086849,3158951,6412752,12491600,490,270,220
WA,1982,WA1982,WA2,0.014,0.207,0.010,0.148,0.011,0.246,3508461,3594650,7595151,14206222,480,281,199
WA,1984,WA1984,WA2,0.014,0.207,0.010,0.148,0.011,0.246,3508461,3594650,7595151,14206222,480,281,199
WA,1986,WA1986,WA2,0.014,0.207,0.010,0.148,0.011,0.246,3508461,3594650,7595151,14206222,480,281,199
WA,1988,WA1988,WA2,0.014,0.207,0.010,0.148,0.011,0.246,3508461,3594650,7595151,14206222,480,281,199
WA,1990,WA1990,WA2,0.014,0.207,0.010,0.148,0.011,0.246,3508461,3594650,7595151,14206222,480,281,199
WA,1992,WA1992,WA3,-0.044,0.502,-0.047,0.537,-0.023,0.443,5369487,4474163,10269907,19687299,490,243,247
WA,1994,WA1994,WA3,-0.044,0.502,-0.047,0.537,-0.023,0.443,5369487,4474163,10269907,19687299,490,243,247
WA,1996,WA1996,WA3,-0.044,0.502,-0.047,0.537,-0.023,0.443,5369487,4474163,10269907,19687299,490,243,247
WA,1998,WA1998,WA3,-0.044,0.502,-0.047,0.537,-0.023,0.443,5369487,4474163,10269907,19687299,490,243,247
WA,2000,WA2000,WA3,-0.044,0.502,-0.047,0.537,-0.023,0.443,5369487,4474163,10269907,19687299,490,243,247
WA,2002,WA2002,WA4,0.009,0.148,0.011,0.163,0.010,0.217,5735319,5682728,12325085,22836094,490,287,203
WA,2004,WA2004,WA4,0.009,0.148,0.011,0.163,0.010,0.217,5735319,5682728,12325085,22836094,490,287,203
WA,2006,WA2006,WA4,0.009,0.148,0.011,0.163,0.010,0.217,5735319,5682728,12325085,22836094,490,287,203
WA,2008,WA2008,WA4,0.009,0.148,0.011,0.163,0.010,0.217,5735319,5682728,12325085,22836094,490,287,203
WA,2010,WA2010,WA4,0.009,0.148,0.011,0.163,0.010,0.217,5735319,5682728,12325085,22836094,490,287,203
WA,2012,WA2012,WA5,-0.034,0.409,-0.001,0.039,-0.001,0.044,5902392,5143953,11958854,22092689,392,213,179
WA,2014,WA2014,WA5,-0.034,0.409,-0.001,0.039,-0.001,0.044,5902392,5143953,11958854,22092689,392,213,179
WA,2016,WA2016,WA5,-0.034,0.409,-0.001,0.039,-0.001,0.044,5902392,5143953,11958854,22092689,392,213,179
WA,2018,WA2018,WA5,-0.034,0.409,-0.001,0.039,-0.001,0.044,5902392,5143953,11958854,22092689,392,213,179
WI,1972,WI1972,WI1,0.044,0.512,0.023,0.300,0.010,0.227,1959813,2221976,4522093,8363578,495,310,185
WI,1974,WI1974,WI1,0.044,0.512,0.023,0.300,0.010,0.227,1959813,2221976,4522093,8363578,495,310,185
WI,1976,WI1976,WI1,0.044,0.512,0.023,0.300,0.010,0.227,1959813,2221976,4522093,8363578,495,310,185
WI,1978,WI1978,WI1,0.044,0.512,0.023,0.300,0.010,0.227,1959813,2221976,4522093,8363578,495,310,185
WI,1980,WI1980,WI1,0.044,0.512,0.023,0.300,0.010,0.227,1959813,2221976,4522093,8363578,495,310,185
WI,1984,WI1984,WI2,0.016,0.227,0.018,0.246,0.019,0.394,1723081,1791265,3658830,7028691,396,220,176
WI,1986,WI1986,WI2,0.016,0.227,0.018,0.246,0.019,0.394,1723081,1791265,3658830,7028691,396,220,176
WI,1988,WI1988,WI2,0.016,0.227,0.018,0.246,0.019,0.394,1723081,1791265,3658830,7028691,396,220,176
WI,1990,WI1990,WI2,0.016,0.227,0.018,0.246,0.019,0.394,1723081,1791265,3658830,7028691,396,220,176
WI,1992,WI1992,WI3,-0.001,0.034,-0.030,0.355,-0.028,0.527,2685670,2455001,5022571,10281342,495,234,261
WI,1994,WI1994,WI3,-0.001,0.034,-0.030,0.355,-0.028,0.527,2685670,2455001,5022571,10281342,495,234,261
WI,1996,WI1996,WI3,-0.001,0.034,-0.030,0.355,-0.028,0.527,2685670,2455001,5022571,10281342,495,234,261
WI,1998,WI1998,WI3,-0.001,0.034,-0.030,0.355,-0.028,0.527,2685670,2455001,5022571,10281342,495,234,261
WI,2000,WI2000,WI3,-0.001,0.034,-0.030,0.355,-0.028,0.527,2685670,2455001,5022571,10281342,495,234,261
WI,2002,WI2002,WI4,-0.064,0.665,-0.058,0.606,-0.036,0.704,3421027,2522191,5996807,11886437,493,217,276
WI,2004,WI2004,WI4,-0.064,0.665,-0.058,0.606,-0.036,0.704,3421027,2522191,5996807,11886437,493,217,276
WI,2006,WI2006,WI4,-0.064,0.665,-0.058,0.606,-0.036,0.704,3421027,2522191,5996807,11886437,493,217,276
WI,2008,WI2008,WI4,-0.064,0.665,-0.058,0.606,-0.036,0.704,3421027,2522191,5996807,11886437,493,217,276
WI,2010,WI2010,WI4,-0.064,0.665,-0.058,0.606,-0.036,0.704,3421027,2522191,5996807,11886437,493,217,276
WI,2012,WI2012,WI5,-0.121,0.966,-0.119,0.956,-0.070,0.985,3400330,2017584,5365075,10835829,396,146,250
WI,2014,WI2014,WI5,-0.121,0.966,-0.119,0.956,-0.070,0.985,3400330,2017584,5365075,10835829,396,146,250
WI,2016,WI2016,WI5,-0.121,0.966,-0.119,0.956,-0.070,0.985,3400330,2017584,5365075,10835829,396,146,250
WI,2018,WI2018,WI5,-0.121,0.966,-0.119,0.956,-0.070,0.985,3400330,2017584,5365075,10835829,396,146,250
WV,1992,WV1992,WV3,0.072,0.744,0.079,0.788,0.033,0.665,1306149,1921656,3777798,6455609,500,370,130
WV,1994,WV1994,WV3,0.072,0.744,0.079,0.788,0.033,0.665,1306149,1921656,3777798,6455609,500,370,130
WV,1996,WV1996,WV3,0.072,0.744,0.079,0.788,0.033,0.665,1306149,1921656,3777798,6455609,500,370,130
WV,1998,WV1998,WV3,0.072,0.744,0.079,0.788,0.033,0.665,1306149,1921656,3777798,6455609,500,370,130
WV,2000,WV2000,WV3,0.072,0.744,0.079,0.788,0.033,0.665,1306149,1921656,3777798,6455609,500,370,130
WV,2012,WV2012,WV5,-0.006,0.094,0.017,0.222,0.013,0.296,504133,502702,970482,2013669,200,90,110
WV,2014,WV2014,WV5,-0.006,0.094,0.017,0.222,0.013,0.296,504133,502702,970482,2013669,200,90,110
WY,1992,WY1992,WY3,-0.077,0.768,-0.043,0.478,-0.012,0.271,290992,190702,406280,963388,300,80,220
WY,1994,WY1994,WY3,-0.077,0.768,-0.043,0.478,-0.012,0.271,290992,190702,406280,963388,300,80,220
WY,1996,WY1996,WY3,-0.077,0.768,-0.043,0.478,-0.012,0.271,290992,190702,406280,963388,300,80,220
WY,1998,WY1998,WY3,-0.077,0.768,-0.043,0.478,-0.012,0.271,290992,190702,406280,963388,300,80,220
WY,2000,WY2000,WY3,-0.077,0.768,-0.043,0.478,-0.012,0.271,290992,190702,406280,963388,300,80,220
WY,2002,WY2002,WY4,-0.026,0.355,-0.076,0.773,-0.038,0.749,276068,232794,395220,1017725,300,75,225
WY,2004,WY2004,WY4,-0.026,0.355,-0.076,0.773,-0.038,0.749,276068,232794,395220,1017725,300,75,225
WY,2006,WY2006,WY4,-0.026,0.355,-0.076,0.773,-0.038,0.749,276068,232794,395220,1017725,300,75,225
WY,2008,WY2008,WY4,-0.026,0.355,-0.076,0.773,-0.038,0.749,276068,232794,395220,1017725,300,75,225
WY,2010,WY2010,WY4,-0.026,0.355,-0.076,0.773,-0.038,0.749,276068,232794,395220,1017725,300,75,225
WY,2012,WY2012,WY5,-0.008,0.123,-0.054,0.591,-0.038,0.744,227844,206625,285489,868938,239,36,203
WY,2014,WY2014,WY5,-0.008,0.123,-0.054,0.591,-0.038,0.744,227844,206625,285489,868938,239,36,203
WY,2016,WY2016,WY5,-0.008,0.123,-0.054,0.591,-0.038,0.744,227844,206625,285489,868938,239,36,203
WY,2018,WY2018,WY5,-0.008,0.123,-0.054,0.591,-0.038,0.744,227844,206625,285489,868938,239,36,203
