shape_id,county_name,precinct_id,sen_red,sen_blue,con_districts,con_contested,con_red_votes,con_blue_votes,sldu_districts,sldu_contested,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_contested,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2,con_imputed,sldu_imputed,sldl_imputed
2258,COLUMBUS,P24,370,119,7,Yes,422,91,13,Yes,353,171,46,Yes,367,197,3242,2260,825,11,79,68,38,32478,2263,528,936,734,65,97,No,No,No
2259,COLUMBUS,P25B,281,71,7,Yes,313,63,13,Yes,272,117,46,Yes,290,123,3218,2360,730,14,64,49,38,33159,2219,503,922,739,55,100,No,No,No
2642,COLUMBUS,P26B,392,327,7,Yes,432,303,13,Yes,376,373,46,Yes,444,338,4866,2787,1717,5,164,194,39,29622,3505,908,1418,1027,152,98,No,No,No
441,CRAVEN,02,1790,1028,3,Yes,2157,805,2,Yes,1855,1088,3012,"No,Yes",1760,1049,20808,13436,3088,424,2707,1153,27,52170,9752,594,3871,4765,523,258,No,No,Yes
432,CRAVEN,03,1535,587,3,Yes,1761,418,2,Yes,1316,872,10012,No,1567,555,4066,3919,24,0,79,44,52,85927,3089,56,620,1821,592,7,No,No,Yes
2436,CRAVEN,04,287,250,3,Yes,336,223,2,Yes,270,287,10012,No,290,258,3620,2824,658,14,50,74,51,51404,2758,152,943,1301,362,30,No,No,Yes
430,CRAVEN,05,933,487,3,Yes,1010,445,2,Yes,887,579,10012,No,951,496,1886,1730,92,0,22,42,60,56334,1555,54,469,858,174,6,No,No,Yes
433,CRAVEN,06,188,219,1,Yes,188,232,2,Yes,171,246,10012,No,186,220,5785,3188,1755,83,579,180,35,42494,3787,437,1671,1473,205,45,No,No,Yes
428,CRAVEN,07,622,478,1,Yes,598,529,2,Yes,529,614,10012,No,620,491,2993,1688,878,0,377,49,42,39998,2006,490,785,701,31,189,No,No,Yes
434,CRAVEN,08,268,233,1,Yes,250,258,2,Yes,234,268,10012,No,268,237,1740,982,510,0,219,29,42,39996,1167,285,457,407,18,110,No,No,Yes
390,CRAVEN,09,130,165,1,Yes,123,168,2,Yes,119,167,10012,No,130,166,731,413,214,0,92,12,42,39994,490,120,192,171,7,46,No,No,Yes
389,CRAVEN,10,245,155,3,Yes,288,128,2,Yes,214,195,10012,No,238,165,1430,807,421,0,179,23,42,39954,958,233,375,335,15,89,No,No,Yes
442,CRAVEN,11,841,266,3,Yes,975,197,2,Yes,796,381,3,Yes,849,314,2687,2508,79,12,78,10,49,53108,1979,246,915,683,135,80,No,No,No
387,CRAVEN,12,193,34,3,Yes,209,29,2,Yes,173,63,3,Yes,185,51,2588,2410,80,13,72,14,44,50264,1827,292,970,497,68,95,No,No,No
392,CRAVEN,13,230,79,3,Yes,279,49,2,Yes,200,123,3,Yes,231,90,2829,1893,775,7,93,61,41,36949,1968,405,940,552,72,143,No,No,No
393,CRAVEN,14,745,651,3,Yes,916,535,2,Yes,643,806,3010,"No,Yes",730,701,4028,2675,1118,11,135,89,41,36824,2798,576,1331,788,102,204,No,No,Yes
391,CRAVEN,15,215,179,3,Yes,275,132,2,Yes,188,218,3010012,"No,Yes",210,196,1738,1151,483,5,61,38,41,36886,1204,247,571,342,44,86,No,No,Yes
443,CRAVEN,16,1199,482,3,Yes,1355,396,2,Yes,1091,645,3012,"No,Yes",1209,510,4506,3504,492,13,391,107,39,53874,3192,394,1356,1365,77,25,No,No,Yes
438,CRAVEN,17,779,220,3,Yes,887,159,2,Yes,795,254,3012,"No,Yes",751,218,7791,6078,954,110,405,244,37,64010,5092,335,1524,2601,632,128,No,No,Yes
440,CRAVEN,19,670,715,3,Yes,759,640,2,Yes,670,728,3012,"No,Yes",653,706,6559,3700,2110,1,538,210,37,58190,4145,502,1628,1831,185,143,No,No,Yes
431,CRAVEN,20,1148,591,3,Yes,1187,585,2,Yes,1153,612,3,Yes,1163,605,2878,2704,72,8,95,0,61,60716,2356,97,717,1211,331,33,No,No,No
388,CRAVEN,21,996,410,3,Yes,1112,334,2,Yes,936,502,3012,"No,Yes",999,407,2570,2090,291,27,99,62,38,64825,1694,113,461,880,239,35,No,No,Yes
436,CRAVEN,23,1430,747,3,Yes,1572,642,2,Yes,1370,846,3012,"No,Yes",1449,738,2231,1814,253,24,86,54,38,64830,1470,98,400,764,208,31,No,No,Yes
435,CRAVEN,N1,429,587,1,Yes,428,606,2,Yes,383,657,3012,"No,Yes",400,567,4342,1738,1989,388,142,86,32,28678,2576,658,651,1006,260,5,No,No,Yes
429,CRAVEN,N2,245,739,1,Yes,228,759,2,Yes,215,771,10012,No,254,726,2371,1248,778,222,42,81,40,40684,1662,346,537,649,129,4,No,No,Yes
437,CRAVEN,N3,419,391,3,Yes,515,341,2,Yes,358,494,3010012,"No,Yes",413,402,2752,1557,598,394,105,98,38,40648,1952,403,651,706,191,5,No,No,Yes
427,CRAVEN,N4,610,897,1,Yes,609,918,2,Yes,577,961,10012,No,612,903,4216,2119,1267,295,383,152,34,40051,2777,458,1154,1003,162,18,No,No,Yes
439,CRAVEN,N5,218,506,1,Yes,230,521,2,Yes,208,541,3012,"No,Yes",198,491,3718,1187,2125,186,149,72,33,26546,2320,571,819,802,128,7,No,No,Yes
2437,CRAVEN,N6,1218,871,3,Yes,1415,749,2,Yes,1116,1045,10012,No,1196,907,3154,1803,921,262,50,118,42,46090,2270,367,778,892,234,13,No,No,Yes
908,CUMBERLAND,AH49,307,838,4,Yes,307,850,1921,"No,Yes",309,830,42044,"No,Yes",306,797,4710,1763,1916,130,625,276,31,47356,2888,158,977,1570,183,4,No,Yes,Yes
1175,CUMBERLAND,AL51,1155,693,7,Yes,1200,608,19,Yes,1130,747,45,No,1138,672,8554,5053,1585,75,1076,765,35,64696,5314,548,1790,2523,452,78,No,No,Yes
2331,CUMBERLAND,CC01,77,744,204,Yes,79,707,1921,"No,Yes",75,741,43,No,66,719,2737,604,1860,61,111,100,32,21895,1739,376,597,686,81,8,No,Yes,Yes
902,CUMBERLAND,CC03,105,192,4,Yes,104,199,1921,"No,Yes",97,190,42044,"No,Yes",96,187,2925,857,1484,55,399,129,33,32282,1968,231,895,783,60,8,No,Yes,Yes
1178,CUMBERLAND,CC04,224,259,204,Yes,237,257,1921,"No,Yes",223,265,43044,"No,Yes",220,254,1374,789,406,28,101,50,35,39453,955,98,232,518,107,2,No,Yes,Yes
1177,CUMBERLAND,CC05,77,700,4,Yes,86,690,21,No,74,697,43,No,66,681,3112,745,2074,16,138,138,35,24231,1972,310,764,831,66,5,No,Yes,Yes
1202,CUMBERLAND,CC06,267,204,2,Yes,285,208,1921,"No,Yes",264,211,43044,"No,Yes",264,200,2419,1653,436,37,196,96,35,45272,1714,131,489,896,199,2,No,Yes,Yes
1180,CUMBERLAND,CC07,305,184,2,Yes,325,191,19,Yes,280,219,44,Yes,266,248,1110,731,232,18,82,46,37,46003,791,65,211,419,96,1,No,No,No
1179,CUMBERLAND,CC08,526,258,204,Yes,562,219,1921,"No,Yes",531,266,43044,"No,Yes",520,260,1214,764,317,21,40,72,50,60441,940,91,207,493,149,2,No,Yes,Yes
1197,CUMBERLAND,CC10,227,257,2,Yes,241,250,1921,"No,Yes",225,262,44,Yes,205,285,1638,1001,475,20,95,46,42,41676,1178,122,302,584,169,2,No,Yes,No
1199,CUMBERLAND,CC12,719,245,2,Yes,732,258,19,Yes,632,336,44,Yes,573,420,1832,1301,187,120,144,79,44,74523,1275,72,194,661,348,2,No,No,No
1201,CUMBERLAND,CC13,29,550,204,Yes,33,522,21,No,30,522,43,No,23,498,3461,698,2471,22,158,112,31,29432,2083,384,730,842,127,4,No,Yes,Yes
929,CUMBERLAND,CC14,801,418,2,Yes,860,394,1921,"No,Yes",789,443,43044,"No,Yes",777,422,4571,2421,1127,281,534,208,36,43112,3113,263,842,1532,476,6,No,Yes,Yes
1198,CUMBERLAND,CC15,769,508,2,Yes,787,531,1921,"No,Yes",762,529,43044,"No,Yes",752,511,4263,2581,1225,52,262,143,42,40927,3047,337,807,1498,406,4,No,Yes,Yes
1200,CUMBERLAND,CC16,22,995,4,Yes,28,963,21,No,35,957,43,No,18,923,3116,296,2589,56,77,96,29,31663,1659,245,420,803,190,3,No,Yes,Yes
934,CUMBERLAND,CC17,118,877,4,Yes,121,874,21,No,115,845,42043,No,102,813,5498,917,3766,67,481,267,31,29888,3225,430,1162,1423,209,8,No,Yes,Yes
895,CUMBERLAND,CC18,539,255,2,Yes,559,249,1921,"No,Yes",538,249,44,Yes,466,346,3003,2047,471,150,184,150,47,70934,2178,157,384,1126,512,4,No,Yes,No
1176,CUMBERLAND,CC19,13,308,4,Yes,14,299,21,No,12,296,43,No,8,286,2019,293,1462,56,82,125,34,20980,1416,330,541,488,57,7,No,Yes,Yes
904,CUMBERLAND,CC21,344,853,4,Yes,331,871,1921,"No,Yes",345,865,43,No,344,834,3841,1622,1430,144,453,192,34,37711,2564,247,854,1213,251,5,No,Yes,Yes
898,CUMBERLAND,CC24,198,232,2,Yes,223,222,19,Yes,211,227,44,Yes,182,262,2261,855,653,133,473,148,27,41162,1349,61,489,694,105,5,No,No,No
903,CUMBERLAND,CC25,297,407,4,Yes,301,420,1921,"No,Yes",297,397,42044,"No,Yes",291,375,3096,1427,920,97,420,231,31,56998,2055,128,485,1241,201,2,No,Yes,Yes
933,CUMBERLAND,CC26,303,947,4,Yes,303,936,1921,"No,Yes",314,934,42044,"No,Yes",314,894,4390,1831,1483,161,653,262,33,51665,2954,196,824,1682,252,3,No,Yes,Yes
2449,CUMBERLAND,CC27,224,719,4,Yes,231,713,1921,"No,Yes",218,718,42044,"No,Yes",220,681,6676,2679,2332,160,1095,410,28,36582,4237,241,1508,2306,181,4,No,Yes,Yes
897,CUMBERLAND,CC29,261,542,4,Yes,260,551,1921,"No,Yes",253,539,42044,"No,Yes",251,516,5256,2150,2007,55,884,160,31,39643,3282,230,1170,1728,154,4,No,Yes,Yes
905,CUMBERLAND,CC31,284,407,2,Yes,339,375,1921,"No,Yes",274,427,42044,"No,Yes",279,420,4016,1927,1254,37,507,291,35,37841,2652,336,1181,1063,72,4,No,Yes,Yes
900,CUMBERLAND,CC32,93,392,4,Yes,101,389,1921,"No,Yes",95,383,42044,"No,Yes",92,369,1982,658,950,70,199,106,33,45107,1352,131,411,699,111,3,No,Yes,Yes
901,CUMBERLAND,CC33,371,557,4,Yes,371,566,1921,"No,Yes",365,553,42,No,358,533,4566,1706,1735,186,733,205,35,46165,3112,221,997,1668,226,3,No,Yes,Yes
896,CUMBERLAND,CC34,568,361,2,Yes,624,318,19,Yes,543,392,44,Yes,510,430,2415,1429,476,112,297,99,38,60318,1606,95,370,837,303,3,No,No,No
2447,CUMBERLAND,CL57-1,266,801,4,Yes,282,806,21,No,269,783,42,No,262,755,4430,1648,2020,93,424,245,32,50420,2809,185,910,1530,185,3,No,Yes,Yes
2446,CUMBERLAND,CL57-2,226,842,4,Yes,235,842,21,No,232,810,42,No,223,776,4629,1416,2284,151,558,221,30,52526,2707,120,815,1569,203,4,No,Yes,Yes
894,CUMBERLAND,CU02,340,419,2,Yes,378,400,1921,"No,Yes",331,443,44,Yes,339,441,2962,1390,938,31,381,223,36,37608,1958,247,868,792,51,3,No,Yes,No
907,CUMBERLAND,EO61-1,881,452,2,Yes,928,440,1921,"No,Yes",867,498,43045,No,864,487,2938,1685,974,42,93,143,43,40433,2067,306,904,753,105,77,No,Yes,Yes
906,CUMBERLAND,EO61-2,525,354,2,Yes,544,360,1921,"No,Yes",523,372,43045,No,526,356,2617,1765,531,61,127,132,38,49929,1727,217,600,766,143,49,No,Yes,Yes
2323,CUMBERLAND,G10A,1010,763,2,Yes,1046,750,1921,"No,Yes",1024,740,42044045,"No,Yes",1013,704,4999,2746,1209,186,516,341,33,84243,2968,234,839,1423,473,12,No,Yes,Yes
2325,CUMBERLAND,G10B,407,483,2,Yes,457,486,19,Yes,430,501,45,No,405,490,3504,1978,898,24,298,306,34,39117,2098,196,805,1036,61,6,No,No,Yes
2324,CUMBERLAND,G10C,778,417,2,Yes,814,435,1921,"No,Yes",775,408,45,No,776,389,4611,2676,950,136,574,275,37,82075,2835,207,943,1290,395,14,No,Yes,Yes
2439,CUMBERLAND,G11A-1,155,572,2,Yes,184,559,1921,"No,Yes",148,575,42045,No,149,549,4637,1323,1848,178,854,434,26,34181,2431,273,940,1123,96,7,No,Yes,Yes
2438,CUMBERLAND,G11A-2,177,615,2,Yes,223,572,1921,"No,Yes",170,620,42045,No,170,594,4512,1503,1716,168,673,453,27,36793,2469,298,938,1150,82,18,No,Yes,Yes
2615,CUMBERLAND,G11B,123,159,2,Yes,129,157,1921,"No,Yes",97,132,42043045,No,65,83,24226,12781,4293,770,4436,1947,23,37786,9335,371,3001,5444,520,191,No,Yes,Yes
2315,CUMBERLAND,G1A,215,515,2,Yes,255,495,1921,"No,Yes",207,535,43,No,207,529,2115,873,960,0,122,160,39,36691,1414,205,699,461,49,24,No,Yes,Yes
2332,CUMBERLAND,G1B,977,682,2,Yes,1026,674,19,Yes,964,722,43045,No,956,717,4248,2193,1517,29,221,288,39,40975,2828,400,1255,1032,141,58,No,No,Yes
2445,CUMBERLAND,G2A,580,1254,4,Yes,581,1257,1921,"No,Yes",580,1216,43,No,549,1182,6919,2049,3877,131,497,365,36,48835,4494,359,1301,2340,493,8,No,Yes,Yes
2442,CUMBERLAND,G2B,564,917,4,Yes,564,958,1921,"No,Yes",553,906,43,No,535,859,7561,3348,3087,289,530,307,29,41329,4214,312,1189,2120,592,12,No,Yes,Yes
2441,CUMBERLAND,G2C-1,390,590,4,Yes,390,612,1921,"No,Yes",391,590,43,No,385,565,3496,1647,1213,187,311,138,33,48791,2314,152,677,1181,303,3,No,Yes,Yes
2440,CUMBERLAND,G2C-2,521,514,4,Yes,522,528,1921,"No,Yes",518,519,43045,No,508,498,3508,1682,1189,158,305,175,34,47850,2297,162,635,1128,372,6,No,Yes,Yes
2312,CUMBERLAND,G2D,761,875,4,Yes,746,889,1921,"No,Yes",761,878,43045,No,751,843,5755,3048,1807,160,450,290,36,51453,3669,292,1067,1704,606,47,No,Yes,Yes
2444,CUMBERLAND,G2E-1,116,610,4,Yes,125,619,1921,"No,Yes",127,598,43045,No,124,580,1815,671,844,50,148,103,36,52650,1182,77,311,618,177,3,No,Yes,Yes
2443,CUMBERLAND,G2E-2,145,808,4,Yes,143,796,1921,"No,Yes",147,789,42043,No,136,764,3595,752,2296,49,301,197,32,36495,2152,214,702,1033,203,5,No,Yes,Yes
2459,CUMBERLAND,G3A-1,301,758,2,Yes,362,729,1921,"No,Yes",290,759,43044,"No,Yes",281,730,5328,1815,2447,131,554,382,29,35351,3126,400,1070,1511,145,5,No,Yes,Yes
2458,CUMBERLAND,G3A-2,283,379,2,Yes,327,385,1921,"No,Yes",270,385,44,Yes,288,413,5588,2651,1951,58,487,441,31,34044,3313,534,1161,1523,95,9,No,Yes,No
2316,CUMBERLAND,G3B,170,187,2,Yes,191,187,1921,"No,Yes",163,198,43044,"No,Yes",161,193,2033,752,831,50,210,189,37,22466,1352,364,503,463,22,4,No,Yes,Yes
2461,CUMBERLAND,G3C,298,240,2,Yes,313,236,1921,"No,Yes",287,257,43044045,"No,Yes",291,257,3071,1518,1218,20,157,158,39,36489,2061,317,1048,611,86,38,No,Yes,Yes
2317,CUMBERLAND,G4A,273,305,2,Yes,301,294,1921,"No,Yes",268,322,44,Yes,261,338,2247,1223,588,20,212,203,38,35729,1471,246,528,666,31,3,No,Yes,No
2318,CUMBERLAND,G4B,380,302,2,Yes,411,317,1921,"No,Yes",369,316,44,Yes,373,345,3337,1576,1200,11,259,291,32,39448,2110,286,807,950,67,3,No,Yes,No
2319,CUMBERLAND,G4C,150,401,2,Yes,177,387,1921,"No,Yes",145,403,44,Yes,169,394,3390,1562,1271,9,254,294,31,40038,2131,277,824,959,72,3,No,Yes,No
2452,CUMBERLAND,G5A-1,283,788,4,Yes,281,799,1921,"No,Yes",293,757,42,No,281,729,3783,1146,1849,143,461,184,33,58869,2406,168,655,1334,249,5,No,Yes,Yes
2451,CUMBERLAND,G5A-2,389,540,4,Yes,375,545,1921,"No,Yes",378,488,42,No,368,460,6426,3053,2022,243,710,398,33,79069,3900,289,1056,1971,583,14,No,Yes,Yes
2450,CUMBERLAND,G5B-1,105,975,4,Yes,117,955,21,No,112,946,42044,"No,Yes",103,914,4421,1138,2685,115,347,137,31,42046,2706,231,943,1356,175,5,No,Yes,Yes
2454,CUMBERLAND,G5B-2,191,708,4,Yes,198,696,21,No,197,709,42,No,194,688,2090,624,967,76,284,139,33,48195,1349,129,481,663,75,4,No,Yes,Yes
2326,CUMBERLAND,G5C,286,501,4,Yes,265,535,1921,"No,Yes",282,497,42,No,278,478,3851,1285,1608,110,620,227,31,44937,2384,146,857,1265,117,3,No,Yes,Yes
2327,CUMBERLAND,G6A,1185,440,7,Yes,1171,411,19,Yes,1092,538,45,No,1189,464,6203,4884,766,15,128,410,39,43930,4121,701,1534,1658,229,104,No,No,Yes
2328,CUMBERLAND,G6B,356,149,7,Yes,361,132,19,Yes,339,171,45,No,352,162,2634,1630,710,0,208,86,40,43728,1777,259,819,626,73,182,No,No,Yes
2329,CUMBERLAND,G6C,464,357,7,Yes,465,333,19,Yes,433,399,43045,No,458,373,2008,1189,589,0,153,76,40,42835,1353,197,629,472,55,124,No,No,Yes
2313,CUMBERLAND,G7A,383,163,2,Yes,410,165,19,Yes,372,189,45,No,378,169,3805,2548,844,87,152,174,40,47695,2580,344,947,1095,194,89,No,No,Yes
2314,CUMBERLAND,G7B,360,154,2,Yes,387,147,1921,"No,Yes",352,167,45,No,355,162,3107,2075,713,71,112,136,41,46819,2131,291,798,888,154,78,No,Yes,Yes
2321,CUMBERLAND,G8A,395,738,2,Yes,433,718,1921,"No,Yes",385,731,42044,"No,Yes",379,702,6386,2672,2434,151,738,391,31,46841,3943,265,1363,2055,261,5,No,Yes,Yes
2453,CUMBERLAND,G8B,342,373,2,Yes,374,361,1921,"No,Yes",343,364,44,Yes,327,411,2764,1476,676,93,305,214,33,74365,1681,174,504,764,239,6,No,Yes,No
2322,CUMBERLAND,G8C,304,464,2,Yes,339,444,1921,"No,Yes",294,479,44,Yes,307,485,4709,2146,1566,54,513,430,33,36967,3039,430,1220,1278,112,5,No,Yes,No
2320,CUMBERLAND,G8D,542,418,2,Yes,581,422,1921,"No,Yes",535,432,44,Yes,531,468,3672,1965,1000,105,335,268,32,53923,2177,226,819,996,136,6,No,Yes,No
2460,CUMBERLAND,G9A,541,453,2,Yes,561,473,19,Yes,542,477,43045,No,530,444,4957,2602,1423,137,434,360,32,52023,2925,315,1091,1346,174,7,No,No,Yes
2456,CUMBERLAND,G9B-1,613,600,2,Yes,643,610,19,Yes,626,616,45,No,610,592,8795,4938,1977,111,1102,667,35,50029,5375,659,2035,2395,286,26,No,No,Yes
2455,CUMBERLAND,G9B-2,682,623,2,Yes,709,634,1921,"No,Yes",687,632,43045,No,693,602,4007,2336,765,39,505,362,35,63901,2482,270,836,1166,210,31,No,Yes,Yes
932,CUMBERLAND,LI65,815,468,4,Yes,808,525,1921,"No,Yes",809,473,43045,No,813,455,5345,3475,1316,8,354,193,39,64769,3516,332,1277,1505,401,124,No,Yes,Yes
2448,CUMBERLAND,LR63,278,1081,4,Yes,293,1082,21,No,284,1027,42,No,271,980,6601,1740,3376,170,953,362,29,53271,3718,162,1094,2229,234,7,No,Yes,Yes
899,CUMBERLAND,MB62,143,617,4,Yes,149,632,21,No,139,564,42,No,133,532,6951,2036,3316,117,995,487,30,50043,4235,316,1390,2337,192,9,No,Yes,Yes
931,CUMBERLAND,MR02,325,634,4,Yes,319,655,1921,"No,Yes",322,619,42044,"No,Yes",312,594,4433,1572,1982,153,473,253,33,47196,3010,274,880,1601,255,6,No,Yes,Yes
930,CUMBERLAND,SH77,629,440,2,Yes,670,444,19,Yes,626,477,45,No,635,442,3173,1928,637,13,357,237,38,57775,2038,200,807,896,134,48,No,No,Yes
635,CURRITUCK,CB,32,32,3,Yes,42,30,1,Yes,37,35,1,Yes,37,35,303,290,0,0,1,12,52,73376,256,0,69,144,43,26,No,No,No
2462,CURRITUCK,CH,681,278,3,Yes,785,214,1,Yes,671,319,1,Yes,698,292,4505,4208,203,43,19,31,45,60323,3157,463,1226,1329,139,67,No,No,No
631,CURRITUCK,CI,78,38,3,Yes,85,31,1,Yes,71,41,1,Yes,75,38,381,358,12,0,5,6,39,44618,267,31,124,98,14,8,No,No,No
632,CURRITUCK,CJ,110,86,3,Yes,142,58,1,Yes,126,80,1,Yes,121,80,1170,963,148,11,40,8,42,48607,761,138,325,273,25,66,No,No,No
597,CURRITUCK,GW,69,27,3,Yes,79,19,1,Yes,75,21,1,Yes,67,27,1435,1143,110,6,115,61,43,81024,982,124,338,486,34,40,No,No,No
636,CURRITUCK,IR,236,101,3,Yes,268,81,1,Yes,222,126,1,Yes,228,122,1986,1651,203,16,83,32,42,58665,1323,214,528,535,46,86,No,No,No
633,CURRITUCK,KI,250,78,3,Yes,289,68,1,Yes,245,105,1,Yes,257,90,1523,1495,0,4,19,5,44,53409,1109,142,544,381,42,44,No,No,No
2463,CURRITUCK,MY,1045,326,3,Yes,1113,287,1,Yes,1028,372,1,Yes,1044,357,4953,3945,381,19,396,211,43,81024,3391,429,1168,1677,117,140,No,No,No
634,CURRITUCK,PB,748,361,3,Yes,861,287,1,Yes,742,404,1,Yes,728,404,4570,4176,200,4,81,109,40,49175,3253,431,1395,1249,178,92,No,No,No
598,CURRITUCK,PP,360,197,3,Yes,419,153,1,Yes,355,226,1,Yes,364,201,3146,2738,208,7,81,112,42,56936,2308,366,858,949,136,66,No,No,No
630,CURRITUCK,WH,156,84,3,Yes,173,70,1,Yes,147,92,1,Yes,159,74,510,487,0,0,3,20,52,73369,430,0,115,242,73,43,No,No,No
733,DARE,AVON,182,106,3,Yes,224,69,1,Yes,183,110,6,Yes,171,121,1259,1071,0,0,176,12,45,46224,929,131,284,456,58,25,No,No,No
796,DARE,BUX,293,169,3,Yes,376,111,1,Yes,296,188,6,Yes,269,209,997,848,0,0,139,10,45,46224,736,104,225,361,46,20,No,No,No
728,DARE,CHCA,115,108,3,Yes,153,80,1,Yes,104,121,6,Yes,109,124,1354,1143,0,0,193,18,45,46015,993,146,304,482,61,52,No,No,No
2195,DARE,COL,767,525,3,Yes,865,447,1,Yes,741,568,6,Yes,678,639,5772,5221,33,10,276,231,41,52708,4190,223,1629,2087,251,14,No,No,No
706,DARE,DUCK,127,124,3,Yes,135,117,1,Yes,115,138,6,Yes,100,154,2084,1950,2,15,58,60,55,85534,1696,57,313,991,334,10,No,No,No
726,DARE,EL,20,4,3,Yes,25,3,1,Yes,13,15,6,Yes,13,15,722,492,7,0,152,70,40,40845,448,136,144,153,14,358,No,No,No
735,DARE,FRCO,196,131,3,Yes,245,102,1,Yes,202,142,6,Yes,197,143,346,294,0,0,48,3,45,46224,255,36,78,125,16,7,No,No,No
734,DARE,HAT,119,100,3,Yes,181,48,1,Yes,135,92,6,Yes,115,112,485,413,0,0,68,5,45,46224,358,51,109,176,22,10,No,No,No
2194,DARE,KDH,1057,786,3,Yes,1229,683,1,Yes,1037,862,6,Yes,913,999,3879,3564,27,2,206,80,42,54526,2832,145,1032,1462,192,7,No,No,No
705,DARE,KTHK,779,492,3,Yes,880,408,1,Yes,732,558,6,Yes,656,633,2579,2521,2,8,34,13,47,55993,1881,58,614,1048,162,15,No,No,No
731,DARE,MATO,1152,1033,3,Yes,1422,823,1,Yes,1044,1197,6,Yes,901,1332,7399,5865,663,102,596,173,45,53159,5452,544,1986,2358,564,40,No,No,No
729,DARE,MH,129,106,3,Yes,200,50,1,Yes,122,133,6,Yes,121,125,2613,2372,8,6,133,93,43,52400,1866,129,669,942,125,163,No,No,No
732,DARE,NGHD,622,533,3,Yes,747,437,1,Yes,593,587,6,Yes,510,677,2136,1949,34,12,97,44,45,55051,1638,64,441,933,200,29,No,No,No
730,DARE,SOSH,1053,698,3,Yes,1172,596,1,Yes,963,804,6,Yes,773,1009,1700,1590,2,12,47,49,55,85545,1383,46,256,809,273,8,No,No,No
727,DARE,STPT,51,26,3,Yes,71,15,1,Yes,46,40,6,Yes,47,36,439,300,2,0,93,43,40,40972,271,82,87,93,9,219,No,No,No
797,DARE,WAN,338,142,3,Yes,406,91,1,Yes,296,204,6,Yes,290,204,1100,1020,2,1,65,13,43,50446,809,79,308,395,28,19,No,No,No
141,DAVIDSON,04,1558,466,5,Yes,1613,457,33,No,1557,518,81,No,1585,481,6307,5536,527,25,192,27,42,60381,4436,345,1772,1979,340,30,No,Yes,Yes
194,DAVIDSON,06,661,191,12,Yes,1345,428,33,No,675,226,81,No,752,225,6371,5773,293,4,258,43,44,47382,4472,820,1880,1551,221,87,No,Yes,Yes
2476,DAVIDSON,08,291,146,8,Yes,337,114,33,No,286,165,81,No,291,156,663,559,50,3,37,15,40,42240,468,95,204,143,26,9,No,Yes,Yes
2474,DAVIDSON,10,572,256,812,Yes,634,222,33,No,565,279,81,No,577,269,4409,3454,557,128,166,105,44,49479,3112,684,1105,1134,189,49,No,Yes,Yes
145,DAVIDSON,12,232,82,8,Yes,265,61,33,No,227,98,80,No,230,90,198,194,0,0,1,2,43,35719,134,31,63,35,4,4,No,Yes,Yes
2469,DAVIDSON,14,550,107,8,Yes,585,97,33,No,551,137,80,No,572,124,2748,2677,7,5,31,28,45,41934,1967,440,858,580,89,80,No,Yes,Yes
140,DAVIDSON,16,990,190,5,Yes,995,211,33,No,993,230,80,No,1021,206,4259,3785,105,26,290,53,44,51839,3036,543,1278,1088,127,23,No,Yes,Yes
2475,DAVIDSON,18,622,150,8,Yes,674,121,33,No,621,181,80,No,636,166,2391,2309,9,1,41,31,45,46055,1735,407,681,560,86,94,No,Yes,Yes
2470,DAVIDSON,20,742,182,8,Yes,815,144,33,No,743,227,80,No,771,208,4255,4083,14,12,78,67,41,42798,2962,614,1304,942,102,55,No,Yes,Yes
2472,DAVIDSON,22,232,79,12,Yes,478,171,33,No,239,96,81,No,268,98,4729,3050,534,377,616,153,37,34101,3136,942,1313,818,63,17,No,Yes,Yes
2466,DAVIDSON,24,339,120,5,Yes,376,122,33,No,339,142,81,No,353,134,2249,1713,117,111,245,62,40,39083,1563,349,698,477,39,11,No,Yes,Yes
2464,DAVIDSON,26,264,113,5,Yes,282,111,33,No,264,130,81,No,276,123,1722,1453,44,35,159,32,42,43589,1240,219,565,418,38,11,No,Yes,Yes
739,DAVIDSON,28,643,275,12,Yes,1309,506,33,No,646,315,81,No,693,312,4336,3370,478,43,386,59,37,39014,2873,663,1086,965,159,24,No,Yes,Yes
143,DAVIDSON,30,89,680,12,Yes,195,1318,33,No,87,711,81,No,101,726,2813,1392,860,20,449,92,34,26616,1703,449,664,483,107,9,No,Yes,Yes
199,DAVIDSON,32,156,244,12,Yes,340,469,33,No,154,262,81,No,165,266,1786,982,430,17,318,39,33,25939,1112,285,395,358,74,5,No,Yes,Yes
2465,DAVIDSON,34,290,314,5,Yes,322,303,33,No,285,340,81,No,292,325,1609,1046,235,95,170,62,37,31603,1070,304,423,295,48,4,No,Yes,Yes
2473,DAVIDSON,36,168,325,12,Yes,373,634,33,No,167,346,81,No,181,353,1864,1212,417,29,136,69,37,30106,1260,329,444,384,102,3,No,Yes,Yes
2471,DAVIDSON,38,50,324,12,Yes,120,613,33,No,47,339,81,No,53,346,1955,843,658,10,427,17,36,20660,1263,527,450,242,44,4,No,Yes,Yes
